Candidate,EI: Pct Latino,EI: Pct Non Latino
pct_clinton,82.32570228091237,46.14869964100519
se,12.763273309323731,2.1565456721180696
pct_trump,7.553205282112844,44.23692461108895
se,3.9597839135654262,0.7244754686876745
pct_other,9.95656662665066,9.384248105305145
se,8.477386954781913,1.1655444754686877
Total,99.83547418967588,99.76987235739928
